X;Y;ID;NOMBRE;DIRECCION;PISO_DPTO;CP;CPA;BARRIO;COMUNA;DIAS_Y_HOR;TELEFONOS;EMAIL;WEB;ACTIVIDAD;DEPENDE;PUBLICO;SECTOR;ACTIV
-34.5989421925346;-58.39291600548766;970;CLACSO - AREA DE PRODUCCION EDITORIAL;CALLAO AV. 875;PISO 3;1023;C1023AAB;RECOLETA;COMUNA 2;;4811-6588 / 4814-2301;CLACSOINST@CLACSO.EDU.AR;WWW.CLACSO.EDU.AR;EDITORIAL;NONE;NONE;PRIVADO;
-34.60275549490638;-58.38404673988205;971;ASTREA EDITORIAL;LAVALLE 1208;;1048;C1048AAF;SAN NICOLAS;COMUNA 1;LUNES A VIERNES DE 9:00 A 19:00.;4382-1880;INFO@ASTREA.COM.AR;WWW.ASTREA.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.62679015580534;-58.39603908420941;972;CONTINENTE EDICIONES;PAVON 2229;;1248;C1248AAE;SAN CRISTOBAL;COMUNA 3;;4308-3535;INFO@EDICIONESCONTINENTE.COM.AR;WWW.EDICIONESCONTINENTE.COM.AR;EDITORIAL;NONE;NONE;PRIVADO;
-34.58470338155026;-58.466775134048696;974;CINE TAURO;TRONADOR 671;;1427;C1427CRM;VILLA ORTUZAR;COMUNA 15;;4555-0880;ESTUDIOTRONADOR@GMAIL.COM;WWW.CINETAURO.COM.AR;PRODUCTORA AUDIOVISUAL;NONE;GENERAL;PRIVADO;
-34.63260006394864;-58.38499579229162;975;CIRCULO LATINO AUSTRAL;CASEROS AV. 1573;;1152;C1152AAL;CONSTITUCION;COMUNA 1;;4305-2400;;WWW.CIRCULOLATINO.COM.AR;EDITORIAL;NONE;NONE;PRIVADO;
-34.60170071305924;-58.36833819467127;976;CINE OJO;LAVALLE 3;PISO D;1047;C1047AAA;SAN NICOLAS;COMUNA 1;;4371-6449;CINEOJO@CINEOJO.COM.AR;WWW.CINEOJO.COM.AR;PRODUCTORA AUDIOVISUAL;NONE;ADULTOS;PRIVADO;
-34.61064238443097;-58.379755968808986;977;BALLETIN DANCE;ALSINA, ADOLFO 943;PISO 4 DPTO 410;1088;C1088AAA;MONSERRAT;COMUNA 1;LUNES A VIERNES DE 10:00 A 17:00;4331-0400;INFO@BALLETINDANCE.COM.AR;WWW.BALLETINDANCE.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.61306436475069;-58.427676581231125;978;GRUPO EDITORIAL CIUDAD NUEVA;LEZICA 4358;;1202;C1202AAJ;ALMAGRO;COMUNA 5;;4981-4885;INFO@CIUDADNUEVA.ORG.AR;WWW.CIUDADNUEVA.ORG.AR;EDITORIAL;NONE;NONE;PRIVADO;
-34.60091466366518;-58.4406515510658;979;CINEMA GROUP S.R.L.;SCALABRINI ORTIZ, RAUL AV. 140;;1414;C1414DNO;VILLA CRESPO;COMUNA 15;;4855-1702;INFO@CINEMAGROUP.COM.AR;;PRODUCTORA AUDIOVISUAL;NONE;ADULTOS;PRIVADO;
-34.62469494299422;-58.38136822360902;980;CLARETIANA EDITORIAL. SUCURSAL LIMA.;LIMA 1360;;1138;C1138ACD;CONSTITUCION;COMUNA 1;;4305-9597 / 4305-9510;CONTACTO@EDITORIALCLARETIANA.COM;WWW.EDITORIALCLARETIANA.COM;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.58851679882898;-58.44103757344142;981;CICLO UNO PRODUCTORA;CASTILLO 1366;;1414;C1414AXD;CHACARITA;COMUNA 15;;4777-1282;INFO@CICLOUNO.COM.AR;WWW.CICLOUNO.COM.AR;PRODUCTORA AUDIOVISUAL;NONE;ADULTOS;PRIVADO;
-34.59320012219791;-58.40233534703351;982;CLEO ART CLUB;ARENALES 2532;;1425;C1425BEB;RECOLETA;COMUNA 2;;4824-3030;INFO@CLEOARTCLUB.COM.AR;WWW.CLEOARTCLUB.COM.AR;EDITORIAL;NONE;NONE;PRIVADO;
-34.6027897805805;-58.38490949480995;983;EDITORIAL ABELEDO PERROT;LAVALLE 1280;;1048;C1048AAF;SAN NICOLAS;COMUNA 1;;5382-8800;;HTTP://NUEVOPORTAL.ABELEDOPERROT.COM;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.61397992750864;-58.432404528263866;984;EDITORIAL BAHA'' INDOLATINOAMERICANA;OTAMENDI 217;;1405;C1405BRA;CABALLITO;COMUNA 6;;4901-1076;INFO@EBILA.ORG;WWW.EBILA.ORG;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.5829691889535;-58.42877577706717;986;COMPANIA CINEMATOGRAFICA;GUATEMALA 5188;;1425;C1425BUV;PALERMO;COMUNA 14;;4774/9480 / 4899-2920;COORDINACION@CIACINEMATOGRAFICA.COM.AR;WWW.CIACINEMATOGRAFICA.COM.AR;PRODUCTORA AUDIOVISUAL;NONE;ADULTOS;PRIVADO;
-34.630095428020894;-58.42595807824232;987;EDICIONES ANDROMEDA;LA PLATA AV. 1268;;1250;C1250AAP;BOEDO;COMUNA 5;;;;WWW.EDICIONESANDROMEDA.COM;EDITORIAL;NONE;NONE;PRIVADO;
-34.58034842955923;-58.43593460129191;988;SALADO MEDIA;CARRANZA, ANGEL JUSTINIANO 1970;;1414;C1414COX;PALERMO;COMUNA 14;;5411-4771 / 7304;;WWW.ES.SALADOMEDIA.COM;PRODUCTORA AUDIOVISUAL;NONE;ADULTOS;PRIVADO;
-34.59583011242894;-58.38794610384733;989;PROYECTO BASE;SANTA FE AV. 1460;PISO 3;1060;C1060ABN;RECOLETA;COMUNA 2;;0810-555-72273;;WWW.PROYECTOBASE.COM;EDITORIAL;NONE;NONE;PRIVADO;
-34.59397843875598;-58.43870006121635;990;16M EL ANGEL FILMS;SERRANO 820;PISO 3 DPTO D;1414;C1414DER;VILLA CRESPO;COMUNA 15;;4775-4377;;WWW.ELANGELFILMS.COM.AR;PRODUCTORA AUDIOVISUAL;NONE;ADULTOS;PRIVADO;
-34.549865509306336;-58.492350621485755;991;CATAPULTA EDITORES/CATAPULTA JUNIOR;DONADO 4694;;1430;C1430DTP;SAAVEDRA;COMUNA 12;;4547-2780;INFO@CATAPULTA.NET;WWW.CATAPULTA.NET;EDITORIAL;NONE;NONE;PRIVADO;
-34.62171727122527;-58.39829180606226;992;ATVEL EDITORIAL;PICHINCHA 1091;PISO 4 DPTO A;1219;C1219ACK;SAN CRISTOBAL;COMUNA 3;;4305 - 1141;INFO@EDITORIALATVEL.COM.AR;WWW.EDITORIALATVEL.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.61053450727146;-58.36626705725621;993;ARTNOVELA EDICIONES;MOREAU DE JUSTO, ALICIA AV. 1120;PISO 3 DPTO 306A;1107;C1107AAX;PUERTO MADERO;COMUNA 1;;4988-1155;CONSULTAS@ARTNOVELA.COM.AR;WWW.ARTNOVELA.COM.AR;EDITORIAL;NONE;NONE;NONE;
-34.5853827020377;-58.45378146888165;994;GRUPO EDIBA;FOREST AV. 579;;1427;C1427CEC;CHACARITA;COMUNA 15;;0800-555-33422 / 4554-9800;;WWW.EDIBA.COM;EDITORIAL;NONE;NONE;PRIVADO;
-34.61258934817062;-58.37509928732913;995;PEARSON EDUCACION;BELGRANO AV. 615;PISO 11;1092;C1092AAG;MONSERRAT;COMUNA 1;;4309-6100;PEARSONARGENTINA@PEARSON.COM;WWW.PEARSONEDUCACION.NET;EDITORIAL;NONE;NONE;PRIVADO;
-34.61481322776651;-58.38982992560373;996;TUSQUETS EDITORES S.A.;VENEZUELA 1664;;1096;C1096ABB;MONSERRAT;COMUNA 1;;4381-4520;INFO@TUSQUETS.COM.AR;WWW.TUSQUETSEDITORES.COM;EDITORIAL;NONE;NONE;PRIVADO;
-34.60121408811878;-58.38802625170419;997;PICHUCO RECORDS;PARANA 641;PISO 3 DPTO F;1017;C1017AAM;SAN NICOLAS;COMUNA 1;;4374-6953;;WWW.PICHUCORECORDS.COM.AR;SELLO DISCOGRAFICO;NONE;GENERAL;PRIVADO;
-34.57543375170384;-58.4197095897017;998;V & R EDITORAS S.A.;DEMARIA 4412;;1425;C1425AEB;PALERMO;COMUNA 14;;4778-9444;INFO@VREDITORAS.COM;WWW.VREDITORAS.COM;EDITORIAL;NONE;NONE;PRIVADO;
-34.59945737503627;-58.39717458338598;999;ATLANTE ARGENTINA EDITORIAL;JUNIN 827;;1113;C1113AAA;RECOLETA;COMUNA 2;;4963-7141 / 4961-6506;INFO@EDITORIALATLANTE.COM.AR;WWW.EDITORIALATLANTE.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.61369401203444;-58.388652938289326;1000;EDITORIAL SIGMAR;BELGRANO AV. 1580;;1093;C1093AAQ;MONSERRAT;COMUNA 1;;4381-2510 / 4381-1715;;WWW.SIGMAR.COM.AR;EDITORIAL;NONE;NONE;PRIVADO;
-34.601266309772726;-58.38003316867555;1001;EDIAR;TUCUMAN 927;PISO 6;1049;C1049AAS;SAN NICOLAS;COMUNA 1;;4322-8590 / 6589;;WWW.EDIAR.COM.AR;EDITORIAL;NONE;GENERAL;NONE;
-34.61828210829253;-58.385921251677445;1002;KAPELUSZ EDICIONES;SAN JOSE 831;;1076;C1076AAQ;CONSTITUCION;COMUNA 1;;5236-5000;;WWW.KAPELUSZ.COM.AR;EDITORIAL;NONE;NONE;PRIVADO;
-34.57611411964594;-58.49563583294401;1003;PROCOM DISCOS;RIVERA, PEDRO I., DR. 5738;;1431;C1431BVZ;VILLA URQUIZA;COMUNA 12;;4573-4848;INFO@DISCOSPROCOM.COM.AR;WWW.DISCOSPROCOM.COM;SELLO DISCOGRAFICO;NONE;GENERAL;PRIVADO;
-34.569126593538876;-58.434834992774924;1004;KATZ EDITORES;MATIENZO, BENJAMIN, TENIENTE 1831;PISO 10 DPTO D;1426;C1426DAG;PALERMO;COMUNA 14;;;;WWW.KATZEDITORES.COM;EDITORIAL;NONE;NONE;PRIVADO;
-34.62209554891332;-58.46483199904328;1005;RIGOR RECORDS;MENDEZ DE ANDES 2355;;1406;C1406FUS;FLORES;COMUNA 7;;4611-3358;RIGOR@FIBERTEL.COM.AR;WWW.ELZOOLOGICO.COM;SELLO DISCOGRAFICO;NONE;GENERAL;PRIVADO;
-34.649528726526206;-58.427752150569425;1006;GRUPO VISOR;ARBELETCHE, ANIBAL P. 1580;;1437;C1437GUH;NUEVA POMPEYA;COMUNA 4;;4918-0110;INFO@VISO-EASA.COM;WWW.EDITORIALVISOR.COM;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.610454658119885;-58.376813553659765;1007;YORK AGENCY;ALSINA, ADOLFO 739;;1087;C1087AAK;MONSERRAT;COMUNA 1;;4331-5051;;WWW.YORKAGENCY.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.59815211378459;-58.38577511848601;1008;ALFAOMEGA GRUPO EDITOR;PARAGUAY 1307;PB DPTO 11;1057;C1057AAU;RETIRO;COMUNA 1;;448352 / 4811-7183 / 4811-0887;;WWW.ALFAOMEGA.COM.MX;EDITORIAL;NONE;NONE;PRIVADO;
-34.58024792367363;-58.45139036891505;1009;SURAMUSIC;ALVAREZ THOMAS AV. 637;PISO 2;1427;C1427CCG;COLEGIALES;COMUNA 13;;4553-7963;INFO@SURAMUSIC.COM.AR;WWW.SURAMUSIC.COM.AR;SELLO DISCOGRAFICO;NONE;GENERAL;PRIVADO;
-34.61018560770122;-58.36983419885831;1010;EDICIONES B / GRUPO Z;PASEO COLON AV. 221;PISO 6;1063;C1063ACC;MONSERRAT;COMUNA 1;;4343-7510;;WWW.EDICIONESB-ARGENTINA.COM;EDITORIAL;NONE;NONE;PRIVADO;
-34.54288520678746;-58.466315629523855;1011;VACA RECORDS;BESARES 1931;;1429;C1429DIC;NUÑEZ;COMUNA 13;;4702-1343;INFO@VACARECORDS.COM.AR;WWW.VACARECORDS.COM.AR;SELLO DISCOGRAFICO;NONE;GENERAL;PRIVADO;
-34.59561879381005;-58.45244502858867;1012;EDICIONES LEA;DORREGO AV. 330;;1414;C1414CJQ;CHACARITA;COMUNA 15;;4856-9056;INFO@EDICIONESLEA.COM;WWW.EDICIONESLEA.COM;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.61268331788507;-58.37408882408329;1013;EDICIONES SM;BELGRANO AV. 552;;1092;C1092AAS;MONSERRAT;COMUNA 1;;4000-0400;;WWW.EDICIONESSM.COM.AR;EDITORIAL;NONE;NONE;PRIVADO;
-34.58683917882237;-58.396326257356954;1014;ESTAMOS FELICES;LOPEZ, VICENTE 2305;PISO 1 DPTO D;;;RECOLETA;COMUNA 2;;5071-2531;INFO@ESTAMOSFELICES.COM.AR;WWW.ESTAMOSFELICES.COM.AR;SELLO DISCOGRAFICO;NONE;GENERAL;PRIVADO;
-34.610014492653264;-58.38670920858033;1015;EDICIONES MADRES DE PLAZA DE MAYO;YRIGOYEN, HIPOLITO 1432;;1089;C1089AAB;MONSERRAT;COMUNA 1;;;EDITORIAL@MADRES.ORG;WWW.MADRES.ORG;EDITORIAL;NONE;GENERAL;ONG;
-34.652005623698415;-58.384451745333614;1016;EDITORIAL ANDRES BELLO ARGENTINA;RIO CUARTO 2765;;1292;C1292ABK;BARRACAS;COMUNA 4;;4302-2707 / 4831-3771;;WWW.ANDRESBELLO.COM;EDITORIAL;NONE;NONE;PRIVADO;
-34.600580379805464;-58.385908328982694;1017;EDITORIAL ABACO;VIAMONTE 1336;;1053;C1053ACB;SAN NICOLAS;COMUNA 1;;4371-1675;INFO@ABACOEDITORIAL.COM.AR;WWW.ABACOEDITORIAL.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.5456813366974;-58.46129367082542;1018;GLD (GRUPO LASER DISC);11 DE SEPTIEMBRE DE 1888 3585;;1429;C1429BIO;NUÑEZ;COMUNA 13;;4704-5600;INFO@GLDDISTRIBUIDORA.COM.AR;WWW.GLDDISTRIBUIDORA.COM.AR;SELLO DISCOGRAFICO;NONE;GENERAL;PRIVADO;
-34.60053355362582;-58.39981106711439;1020;EDITORIAL HEMISFERIO SUR;PASTEUR 743;;1028;C1028AAO;BALVANERA;COMUNA 3;;4952-9825;INFO@HEMISFERIOSUR.COM.AR;WWW.HEMISFERIOSUR.COM.AR;EDITORIAL;NONE;NONE;PRIVADO;
-34.60011971213913;-58.380332504636016;1022;EDITORIAL CROQUIS;VIAMONTE 947;PISO 7 DPTO A;1053;C1053ABS;SAN NICOLAS;COMUNA 1;;4393-1194;INFO@EDITORIALCROQUIS.COM.AR;WWW.EDITORIALCROQUIS.COM;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.60658210463708;-58.38910756930174;1023;MARKA;PERON, JUAN DOMINGO, TTE. GENERAL 1593;PISO 1 DPTO A;1037;C1037ACC;SAN NICOLAS;COMUNA 1;;4382-1004;DISCOS@DANIELNAZER.COM.AR;WWW.DANIELNAZER.COM.AR;SELLO DISCOGRAFICO;NONE;GENERAL;PRIVADO;
-34.603531263041546;-58.447847762992474;1024;EDITORIAL LOS ANDES;GALICIA 414;PISO 6 DPTO 14;1414;C1414EBH;VILLA CRESPO;COMUNA 15;;15-5019-0366;INFO@EDITORIALLOSANDES.COM.AR;WWW.EDITORIALLOSANDES.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.5971165737874;-58.39805201803238;1025;EDITORIAL MEDICA PANAMERICANA;ALVEAR, MARCELO T. DE 2145;;1122;C1122AAG;RECOLETA;COMUNA 2;;4821-2066 / 4821-5520;INFO@MEDICAPANAMERICANA.COM;WWW.MEDICAPANAMERICANA.COM;EDITORIAL;NONE;NONE;PRIVADO;
-34.56546115364458;-58.48308240826737;1026;MELOPEA DISCOS;ACHA, MARIANO, GRAL. 3037;;1430;C1430DVI;VILLA URQUIZA;COMUNA 12;;4541-6156;INFO@MELOPEADISCOS.COM.AR;WWW.MELOPEADISCOS.COM.AR;SELLO DISCOGRAFICO;NONE;GENERAL;PRIVADO;
-34.56284688605399;-58.45442080243685;1027;MUSIC BROKERS ARGENTINA;VUELTA DE OBLIGADO 1947;PISO 2;1428;C1428ADC;BELGRANO;COMUNA 13;;4783-2999;MUSICB@FIBERTEL.COM.AR;WWW.MBBSITE.COM;SELLO DISCOGRAFICO;NONE;GENERAL;PRIVADO;
-34.6151027707347;-58.429984759265416;1028;NEMS ENTERPRISES;RIO DE JANEIRO 9;PISO 9 DPTO A;1405;C1405CBA;ALMAGRO;COMUNA 5;;4901-5894;NEMS@NEMS.COM.AR;WWW.NEMS.COM.AR;SELLO DISCOGRAFICO;NONE;GENERAL;PRIVADO;
-34.60889687743307;-58.456715202622746;1029;PAI PRODUCCIONES ARGENTINAS E INTERNACIONALES;GALICIA 1290;;1416;C1416DGP;CABALLITO;COMUNA 6;;4582-4427;;WWW.PAIRECORDS.COM.AR;SELLO DISCOGRAFICO;NONE;GENERAL;PRIVADO;
-34.601119012837316;-58.3771854218721;1032;ASTERISCO;TUCUMAN 731;;1049;C1049AAO;SAN NICOLAS;COMUNA 1;;5217-9915;INFO@ASTERISCO.COM.AR;WWW.ASTERISCO.COM.AR;SELLO DISCOGRAFICO;NONE;GENERAL;PRIVADO;
-34.60653618115213;-58.380770626722686;1033;AVA RECORDS;PELLEGRINI, CARLOS 155;PISO 1;1009;C1009ABC;SAN NICOLAS;COMUNA 1;;4326-2031;INFO@AVAREVORDS.COM.AR;WWW.AVARECORDS.COM.AR;SELLO DISCOGRAFICO;NONE;GENERAL;PRIVADO;
-34.63244683106546;-58.46423220131922;1034;AZIONE ARTIGINIALE;VARELA 236;;1406;C1406EKF;FLORES;COMUNA 7;;4611-6450;INFO@AZIONEARTIGINIALE.COM.AR;WWW.AZIONEARTIGINIALES.COM.AR;SELLO DISCOGRAFICO;NONE;GENERAL;PRIVADO;
-34.61277659610503;-58.392843140060485;1035;BESOTICO RECORDS;MORENO 1876;PISO 7 DPTO A;1094;C1094ABB;BALVANERA;COMUNA 3;;;BESOTICO@BESOTICO.COM;WWW.BESOTICO.COM;SELLO DISCOGRAFICO;NONE;GENERAL;PRIVADO;
-34.605108341026074;-58.50145352573609;1036;BLACKSIDE INC.;LOZANO, PEDRO 3792;;1417;C1417EEL;VILLA DEL PARQUE;COMUNA 11;;4503-9747;;WWW.BLACKINSIDE.COM;SELLO DISCOGRAFICO;NONE;NONE;PRIVADO;
-34.61847964142237;-58.37481371398686;1037;CICLO 3;ESTADOS UNIDOS 629;;1101;C1101AAM;SAN TELMO;COMUNA 1;;4307-1581;CONTACTO@CICLO3.COM.AR;WWW.CICLO3.COM.AR;SELLO DISCOGRAFICO;NONE;GENERAL;PRIVADO;
-34.573865911341635;-58.49030952452133;1038;DISCOS REDONDEL;BUCARELLI 2626;;1431;C1431DRF;VILLA URQUIZA;COMUNA 12;;4521-2086;DISCOSREDONDEL@YAHOO.COM.AR;WWW.REDONDEL.TRIPOD.COM;SELLO DISCOGRAFICO;NONE;GENERAL;PRIVADO;
-34.59131795216939;-58.391547775648235;1039;MUSEO NOTARIAL ARGENTINO;CALLAO AV. 1542;;1024;C1024AAO;RECOLETA;COMUNA 2;;4809-7000;MUSEONOTARIAL@COLEGIO-ESCRIBANOS.ORG.AR;WWW.MUSEONOTARIAL.ORG.AR;MUSEO;SECRETARIA DE CULTURA DE LA NACION;GENERAL;ESTADO NACIONAL;
-34.619134790302176;-58.37587455314707;1040;MUSEO DE LA EMIGRACION GALLEGA EN LA ARGENTINA M.E.G.A.;CHACABUCO 955;PISO 2;1069;C1069AAS;SAN TELMO;COMUNA 1;MIERCOLES, VIERNES Y SABADOS DE 15:00 A 20:00.;4361-2325;MEGA-MUSEO@SPEEDY.COM.AR;WWW.FSGALLEGAS.ORG.AR;MUSEO;NONE;GENERAL;ONG;
-34.618144078325074;-58.389995967567444;1041;PAIDOS GRUPO PLANETA;INDEPENDENCIA AV. 1682;;1100;C1100ABQ;CONSTITUCION;COMUNA 1;;4124-9100;;WWW.PAIDOSARGENTINA.COM.AR;EDITORIAL;NONE;NONE;PRIVADO;
-34.598777306442436;-58.43518800906333;1042;EDICIONES EL ANDARIEGO;ARAOZ 577;PISO 4 DPTO 13;1414;C1414DPK;VILLA CRESPO;COMUNA 15;;4855-2022;;WWW.EDICIONESANDARIEGO.COM.AR;EDITORIAL;NONE;NONE;PRIVADO;
-34.60037403687472;-58.495496887781115;1043;VAZQUEZ MAZZINI EDITORES;TINOGASTA 3171;DPTO 1;1417;C1417EHO;VILLA DEL PARQUE;COMUNA 11;;4502-7931;INFO@VMEDITORES.COM.AR;WWW.VMEDITORES.COM.AR;EDITORIAL;NONE;NONE;PRIVADO;
-34.6135232352813;-58.423068800690274;1044;EDEBE;DON BOSCO 4069;;1206;C1206ABM;ALMAGRO;COMUNA 5;;1234-5678;;WWW.EDEBE.COM.AR;EDITORIAL;NONE;NONE;PRIVADO;
-34.63296357146443;-58.462959858761735;1045;ESTACION MANDIOCA DE EDICIONES;BONIFACIO, JOSE 2524;;1406;C1406GYD;FLORES;COMUNA 7;;0810-333-8725 / 0810-333-2367 / 4367-9001;;WWW.ESTACIONMANDIOCA.COM;EDITORIAL;NONE;NONE;PRIVADO;
-34.606500892870855;-58.392237872993924;1046;EDELVIVES ARGENTINA;CALLAO AV. 224;;1022;C1022AAP;BALVANERA;COMUNA 3;;4373-1233 / 4373-1240;;WWW.EDELVIVES.COM.AR;EDITORIAL;NONE;NONE;PRIVADO;
-34.63287770886842;-58.379674708207865;1047;UGERMAN EDITOR;ITUZAINGO 1151;PB DPTO 8;1272;C1272AFI;BARRACAS;COMUNA 4;;4361-5236;;WWW.UGERMANEDITOR.COM;EDITORIAL;NONE;NONE;PRIVADO;
-34.608578047108466;-58.38386696640284;1048;EDITORIAL UNIVERSIDAD;RIVADAVIA AV. 1225;;1033;C1033AAC;SAN NICOLAS;COMUNA 1;;4382-9022 / 4382-6850;;WWW.ED-UNIVERSIDAD.COM.AR;EDITORIAL;NONE;NONE;PRIVADO;
-34.62119007537152;-58.36622885074272;1049;XYZ EDITORA S.A.;HUERGO, ING. AV. 1181;PISO 1 DPTO A;1107;C1107AOL;SAN TELMO;COMUNA 1;;4307-3505;INFO@XYZEDITORA.COM.AR;WWW.XYZEDITORA.COM;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.61668792738015;-58.38452471903705;1052;ANTIDOTO EDITORIAL;CHILE 1302;;1098;C1098ABB;MONSERRAT;COMUNA 1;;4381-2718;;;EDITORIAL;NONE;NONE;PRIVADO;
-34.58104366841762;-58.45715334693141;1054;PEQUEÑO EDITOR;CHARLONE 978;;1427;C1427BXT;CHACARITA;COMUNA 15;;4554-8192;;WWW.PEQUENOEDITOR.COM;EDITORIAL;NONE;NONE;PRIVADO;
-34.63313056315851;-58.4200179480749;1055;PLAQUETODO;INCLAN 3955;;1258;C1258ABG;BOEDO;COMUNA 5;;4381-3024 / 4921-4726;VENTAS@PLAQUETODO.COM;;EDITORIAL;NONE;NONE;PRIVADO;
-34.61258861449301;-58.39145597248538;1056;EDITORIAL POLEMOS;MORENO 1785;PISO 5;1093;C1093ABG;MONSERRAT;COMUNA 1;;4383-5291 / 4382-4198;EDITORIAL@POLEMOS.COM.AR;WWW.EDITORIALPOLEMOS.COM.AR;EDITORIAL;NONE;NONE;PRIVADO;
-34.614388955355324;-58.49243940610859;1057;PRODUCCIONES MAWIS;LAMARCA, EMILIO 1917;;1407;C1407DGM;VILLA SANTA RITA;COMUNA 11;;4567-0625;;WWW.PRODUCCIONESMAWIS.COM.AR;EDITORIAL;NONE;NONE;PRIVADO;
-34.60941490898294;-58.40054991010827;1058;EDITORIAL REMOLINO;AZCUENAGA 24;PISO 1 DPTO 1;1029;C1029AAB;BALVANERA;COMUNA 3;;5353-0331;INFO@EDITORIALREMOLINO.COM.AR;WWW.EDITORIALREMOLINO.COM.AR;EDITORIAL;NONE;NONE;PRIVADO;
-34.6299199265302;-58.51173224975153;1061;EDITORIAL RUY DIAZ;GONZALEZ, ELPIDIO 5562;;1407;C1407GBT;VILLA LURO;COMUNA 10;;4567-2865 / 4567-4918;EDITORIAL@RUYDIAZ.COM.AR;WWW.RUYDIAZ.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.60650255692653;-58.39365917199682;1062;EDITORIAL SAN PABLO;RIOBAMBA 230;;1025;C1025ABF;BALVANERA;COMUNA 3;;5555-2400 / 5555-2401;CONTACTO@SAN-PABLO.COM.AR;WWW.SAN-PABLO.COM.AR;EDITORIAL;NONE;NONE;PRIVADO;
-34.62468949912173;-58.364246290874476;1064;EDITORIAL SERENDIPIDAD;HUERGO, ING. AV. 1485;;1107;C1107APB;SAN TELMO;COMUNA 1;;4307-1562 /4300-6770;INFO@ENZIQUEMARISCAL.COM.AR;WWW.SERENDIPIDA.ORG;EDITORIAL;NONE;NONE;PRIVADO;
-34.586480293595244;-58.4033427052644;1065;SESSA EDITORES;BOLLINI 2234;;1425;C1425ECD;RECOLETA;COMUNA 2;;4803-6700;INFO@SESSAEDITORES.COM.AR;WWW.SESSAEDITORES.COM.AR;EDITORIAL;NONE;NONE;PRIVADO;
-34.5853761574404;-58.42575048296819;1066;SIGLO VEINTIUNO EDITORES;GUATEMALA 4824;;1425;C1425BUP;PALERMO;COMUNA 14;;4770-9090;;WWW.SIGLOXXIEDITORES.COM.AR;EDITORIAL;NONE;NONE;PRIVADO;
-34.598792519726004;-58.435405908878565;1067;SOUTH END PUBLISHING;ARAOZ 558;;1414;C1414DPL;VILLA CRESPO;COMUNA 15;;4855-9402;;WWW.SOUTHENDPUBLISHING.COM;EDITORIAL;NONE;NONE;PRIVADO;
-34.63349600617603;-58.41779166605326;1068;LUGAR EDITORIAL S.A.;CASTRO BARROS 1754;;1237;C1237ABN;BOEDO;COMUNA 5;;4921-5174 / 4924-1555 / 4922-3175;INFO@LUGAREDITORIAL.COM.AR;WWW.LUGAREDITORIAL.COM.AR;EDITORIAL;NONE;NONE;PRIVADO;
-34.640255730597566;-58.52685330053888;1070;CINES PLAZA LINIERS SHOPPING CENTER;FALCON, RAMON L.,CNEL. 7145;;1408;C1408DSI;LINIERS;COMUNA 9;LUNES A DOMINGOS DE 13:00 A 22:45.;4641-5875;;WWW.PLAZALINIERS.COM.AR/INDEX.PHP?P=CARTELERA;CINE;NONE;GENERAL;PRIVADO;
-34.616355384549735;-58.42887196929651;1071;CINEMARK CABALLITO;LA PLATA AV. 96;;1184;C1184AAN;ALMAGRO;COMUNA 5;LAS BOLETERIAS ABREN SUS PUERTAS DE LUNES A DOMINGOS 15 MINUTOS ANTES DEL INICIO DE LA PRIMER FUNCION.;0800-222-CINE (2463);;WWW.CINEMARK.COM.AR/COMPLEJOS/3-CINEMARK-CABALLITO;CINE;NONE;GENERAL;PRIVADO;
-34.58668271322482;-58.410270716063025;1072;CINEMARK PALERMO;BERUTI 3399;;1425;C1425BBQ;PALERMO;COMUNA 14;LAS BOLETERIAS ABREN SUS PUERTAS DE LUNES A DOMINGOS 15 MINUTOS ANTES DEL INICIO DE LA PRIMER FUNCION.;0800-222-CINE (2463);;WWW.CINEMARK.COM.AR/COMPLEJOS/4-CINEMARK-PALERMO;CINE;NONE;GENERAL;PRIVADO;
-34.62155415548545;-58.365308394763126;1073;CINEMARK PUERTO MADERO;MOREAU DE JUSTO, ALICIA AV. 1960;;1107;C1107AFN;PUERTO MADERO;COMUNA 1;LAS BOLETERIAS ABREN SUS PUERTAS DE LUNES A DOMINGOS 15 MINUTOS ANTES DEL INICIO DE LA PRIMER FUNCION.;0800-222-CINE (2463);;WWW.CINEMARK.COM.AR/COMPLEJOS/2-CINEMARK-PUERTO-MADERO;CINE;NONE;GENERAL;PRIVADO;
